Name,Surname,CNP,ClientID,Password
Maria,Dumitru,2990514077871,10704,679084
Costel,Tudor,5030527108554,10705,506235
Eugen,Popa,1580125280160,10706,409053
Doru,Popescu,1960630121155,10707,804345
Cristina,Dinu,2910609242112,10708,082638
Alina,Dumitru,2910718098838,10709,516057
Costel,Ionescu,1640427326111,10710,309098
Mihaela,Ionescu,2800905141656,10711,286101
Mihaela,Oprea,2600203246453,10712,800165
Mihaela,Ionita,2930225298082,10713,927726
Alina,Popa,2980109167735,10714,106814
Diana,Gheorghe,2680701171900,10715,883440
Alina,Dinu,6020620367270,10716,034112
Andreea,Ionescu,2610603282095,10717,443505
Victor,Popescu,1900114410697,10718,916369
Ana,Barbu,2750204276674,10719,153846
Gabriel,Constantin,1960627076491,10720,414402
Adrian,Dinu,1550104113701,10721,294715
Alexandru,Ionita,1641110128349,10722,927729
Doru,Popa,5011115013821,10723,833189
Laura,Popa,6030328207300,10724,183979
Doru,Barbu,1690814198231,10725,840631
Iulia,Radu,2601002319091,10726,394285
Viorica,Dumitru,2680218076004,10727,656042
Diana,Dinu,6020331066010,10728,454100
Corina,Constantin,2811203410971,10729,262057
Liliana,Dumitrache,2801018399316,10730,232216
Daniela,Stancu,2590718323727,10731,773587
Adrian,Popa,1981119069165,10732,173809
Diana,Gheorghe,6010314309808,10733,037079
Gabriela,Popa,2700215267019,10734,398756
Elena,Ionita,6031211118211,10735,443150
Alina,Ionita,2871118238747,10736,358732
Eugen,Tudor,5011126315552,10737,727936
Daniela,Radu,2790129234544,10738,175693
Cristina,Ionita,2961121388478,10739,123893
George,Georgescu,1640830234795,10740,436411
Stefan,Oprea,1900830115171,10741,618866
Mihaela,Stoica,2550505108091,10742,566138
Raluca,Stoica,2960127246257,10743,312576
Stefan,Ionescu,1771229303592,10744,285328
Marius,Dumitrache,1761105097467,10745,267688
Simona,Constantin,2940113074392,10746,925153
Valentin,Oprea,1741127092273,10747,347372
Roxana,Dragomir,2690121253143,10748,045062
Adrian,Dragomir,1770412180512,10749,714058
Mihai,Mihai,1670710063032,10750,004200
Simona,Tudor,2870430053945,10751,661622
Daniela,Dumitrache,2821024282814,10752,167805
Marius,Mihai,1610404046591,10753,097346
Cristina,Oprea,2680101422545,10754,095641
Adrian,Dragomir,1591228198783,10755,517052
Raluca,Tudor,2620618042860,10756,853316
Cristian,Ionescu,1660212423639,10757,422509
Dragos,Dumitru,1951206401785,10758,114289
Florin,Radu,1600803319048,10759,221570
Alina,Barbu,2890626207351,10760,290667
Octavian,Oprea,1731119364182,10761,549901
Adrian,Dragomir,1560713365105,10762,722747
Cristian,Georgescu,1910817031208,10763,189516
Adrian,Stancu,1730307300646,10764,973879
Ana,Barbu,2640614053953,10765,595987
Florin,Mihai,1831006122286,10766,930273
Valentin,Dragomir,1570116098551,10767,150014
Gabriel,Constantin,1651225277090,10768,667008
Daniel,Dumitru,1770428395544,10769,858232
Maria,Stoica,2971103318752,10770,014040
Iulian,Stoica,1741123371720,10771,892721
Raluca,Tudor,2730525347984,10772,260565
Maria,Radu,2550218017319,10773,198090
Gabriel,Popescu,1990214012059,10774,434325
Elena,Gheorghe,2880501199753,10775,795784
Viorica,Dumitrache,2760622058920,10776,968498
Alina,Gheorghe,2921112176261,10777,469648
Doru,Constantin,1581218388394,10778,034791
Doru,Stancu,1560808417432,10779,770675
Costel,Radu,1760902424401,10780,933206
Dragos,Dobre,1590325270206,10781,666068
Gabriel,Stoica,1850811177210,10782,446908
Alina,Barbu,2910510116681,10783,071227
Costel,Popa,1971108170113,10784,806082
Octavian,Dinu,1800828350662,10785,639490
Ion,Barbu,1671102401147,10786,459880
Laura,Constantin,2720327050897,10787,559349
Diana,Barbu,2770417028274,10788,044479
Gabriel,Vasile,1790718100139,10789,700029
Gabriela,Gheorghe,6041007429038,10790,050554
Diana,Gheorghe,2990901366981,10791,604018
Raluca,Ionita,2730329112865,10792,982525
Gabriela,Stancu,2550913204982,10793,979666
Ioana,Dragomir,6030710074136,10794,678801
Florin,Popa,5020420156531,10795,670397
Victor,Popescu,1841221051460,10796,277952
Stefan,Stoica,1570820090269,10797,504438
Catalin,Radu,1590205084944,10798,601600
Andreea,Tudor,2680406121253,10799,838154
Alina,Mihai,2730608175300,10800,237402
Valentin,Popescu,1760523282231,10801,854966
Gabriel,Dumitrache,5031030248047,10802,058559
Costel,Georgescu,1860930370014,10803,156547
Adrian,Radu,1971231014391,10804,596771
Liliana,Barbu,2790602341194,10805,810821
Simona,Dumitrache,2680205409919,10806,346298
Cristian,Mihai,5001103013734,10807,159841
Doru,Ionescu,1920910363711,10808,813520
Ana,Georgescu,2951003095807,10809,327586
Elena,Constantin,2980122258322,10810,930553
Costel,Stoica,1710320205814,10811,122653
Ana,Ionescu,2950210085117,10812,207480
Andreea,Vasile,2690814253002,10813,668138
Roxana,Stoica,6040728013937,10814,283471
Daniel,Dobre,1810513301211,10815,202860
Dragos,Tudor,1720415014183,10816,768018
Cristian,Oprea,1991029140101,10817,775684
Eugen,Dinu,1731230303865,10818,877803
Roxana,Constantin,2950323303191,10819,281705
Stefan,Constantin,1560502300916,10820,395571
Liliana,Dumitrache,2570218085240,10821,321953
Iulian,Oprea,1710501099200,10822,133128
Laura,Dobre,2620529182420,10823,690167
Iulia,Dinu,2631018322736,10824,860046
Cristian,Vasile,1910407100022,10825,626637
Corina,Popescu,2990313265431,10826,664066
Marius,Dumitru,1690820077091,10827,598608
Diana,Dragomir,2660108251194,10828,074938
Marius,Barbu,1880702030984,10829,399904
Daniela,Mihai,2930831233772,10830,220855
Alexandru,Dragomir,1980501425067,10831,490055
Maria,Stancu,2821027344387,10832,248801
Elena,Ionita,2690403422013,10833,458004
Ana,Dumitrache,2931022351793,10834,011587
Florin,Gheorghe,1920404381697,10835,269694
Cristian,Mihai,1980209280477,10836,139886
Iulian,Ionescu,1891016328387,10837,637509
Adrian,Stoica,1610131208101,10838,947113
George,Ionescu,1680615297717,10839,499129
George,Stancu,1780807059881,10840,428658
Iulian,Constantin,1910907412164,10841,882821
Mihai,Oprea,1670808237901,10842,572407
Dragos,Vasile,1771214401991,10843,050027
Gabriel,Constantin,1850928113357,10844,233497
Elena,Georgescu,2631206051501,10845,537152
Diana,Dinu,2840609277146,10846,147260
Raluca,Tudor,2671009162162,10847,270439
Ioana,Georgescu,2950328128077,10848,157526
Alina,Radu,2681021131940,10849,161721
Diana,Radu,6030802305767,10850,573176
Marius,Vasile,1850824418830,10851,854827
Iulian,Dragomir,1570826394573,10852,751356
Ion,Tudor,1730822102769,10853,624835
Catalin,Barbu,1761202324507,10854,241239
Daniela,Ionescu,6031101206291,10855,033126
Raluca,Barbu,2630824106791,10856,125379
Ioana,Gheorghe,2710716197226,10857,059591
Gabriel,Ionescu,1950222145074,10858,667982
Mihaela,Stancu,6020821390069,10859,450156
Alina,Barbu,6040228363058,10860,021709
Alexandru,Radu,1851024061969,10861,061448
Valentin,Dumitrache,1781014109449,10862,440361
Gabriela,Radu,2830724329191,10863,801124
Maria,Mihai,2750311397764,10864,311458
Mihaela,Dumitrache,2570609126114,10865,352261
Elena,Dinu,2870616100301,10866,097783
Gabriel,Constantin,1930531017845,10867,287558
Ion,Stancu,1871031059476,10868,956625
Mihai,Mihai,1850713206732,10869,290652
Laura,Dinu,2680909429143,10870,943368
Diana,Popescu,6020816276376,10871,551279
Gabriel,Oprea,1781210410060,10872,476594
Gabriel,Radu,1911025368347,10873,543878
Dragos,Dobre,1741028170287,10874,218467
Simona,Gheorghe,2580703289017,10875,287150
Diana,Stancu,2760510103255,10876,996508
Diana,Tudor,2580814389662,10877,369511
Gabriel,Barbu,1770919084934,10878,007180
Ana,Dumitrache,2930125032245,10879,348500
Viorica,Georgescu,2790819071899,10880,909542
Simona,Dumitrache,2870318054573,10881,903128
Mihai,Dobre,1790326221362,10882,955601
Gabriela,Dragomir,2830801271126,10883,995008
Alexandru,Georgescu,5000624252782,10884,177780
Iulia,Popa,2600730407275,10885,569683
Alexandru,Tudor,1660928163471,10886,180267
Ion,Popa,5010315011306,10887,573648
Daniela,Ionita,2880308404893,10888,021930
Roxana,Radu,6001129185636,10889,649425
George,Vasile,1631115077758,10890,192926
Simona,Dinu,2740513317883,10891,957135
Stefan,Ionescu,1550217121008,10892,124538
Corina,Stoica,2770627377769,10893,151075
Cristina,Gheorghe,2930609180347,10894,694520
Diana,Dinu,6010120077771,10895,779551
Mihaela,Dragomir,2940109414451,10896,123722
Viorica,Popescu,2840727156291,10897,526666
Daniel,Dragomir,1800730415106,10898,484812
Valentin,Barbu,1840514094409,10899,425064
Elena,Ionescu,2990908257219,10900,885716
Eugen,Ionescu,1561118273932,10901,300936
Stefan,Mihai,1651209362320,10902,171493
Maria,Barbu,2570828311691,10903,800101
Gabriel,Dragomir,1881006320952,10904,941220
Raluca,Dinu,2680727026383,10905,283559
Iulian,Barbu,1810502361231,10906,558624
Octavian,Gheorghe,1860910084428,10907,253904
Cristina,Tudor,2911109428761,10908,655163
Viorica,Constantin,2580511296193,10909,838375
Andreea,Georgescu,6030814261786,10910,705035
Mihai,Ionescu,1890731316150,10911,777212
Roxana,Popescu,6030512301334,10912,070564
Costel,Dinu,1780731326380,10913,692088
Elena,Dragomir,2971226178135,10914,999181
Laura,Dobre,2861212353594,10915,559226
Victor,Dumitru,1790113230033,10916,662852
Alina,Mihai,2761014230196,10917,583126
Alexandru,Gheorghe,1821225226779,10918,073481
Andreea,Stoica,2931115312063,10919,470721
Gabriel,Popescu,1731120224219,10920,737039
Ana,Ionescu,2581218019289,10921,587855
Adrian,Radu,1870926099029,10922,780819
Catalin,Gheorghe,1640828304921,10923,888331
Roxana,Georgescu,2721015187166,10924,756306
Liliana,Barbu,2890710026742,10925,164665
Costel,Dumitrache,1700630204167,10926,480895
Ion,Dinu,1581202343589,10927,494700
Iulian,Dumitrache,1731128028454,10928,064527
Ioana,Mihai,6011203192210,10929,948824
Doru,Stoica,1860818193274,10930,015704
Marius,Vasile,1850319252831,10931,705869
Simona,Mihai,2750212034584,10932,620267
Ion,Tudor,1830902095801,10933,964062
Gabriel,Gheorghe,1611224091786,10934,308281
Adrian,Oprea,1660823306336,10935,273046
Adrian,Constantin,1580715043041,10936,018768
Maria,Popescu,2730129102916,10937,953688
Cristian,Dumitru,1951016033879,10938,685756
Stefan,Dobre,1791112348978,10939,121342
Iulia,Dumitrache,2641216075240,10940,121944
Alina,Stoica,2590623018133,10941,968341
Iulian,Gheorghe,1860520415129,10942,475472
Alexandru,Dragomir,1561012031949,10943,358765
Eugen,Oprea,1850805318942,10944,370320
Florin,Dobre,1921110348484,10945,259315
Gabriel,Dumitru,1611017015676,10946,800412
Cristian,Dinu,1780327328604,10947,229238
Adrian,Stoica,1750328073032,10948,063484
Corina,Vasile,2841220302848,10949,041810
Viorica,Tudor,2731231136825,10950,058678
Ioana,Dumitru,2980727094435,10951,239362
Corina,Tudor,2981228355293,10952,269594
Mihaela,Georgescu,2730118269513,10953,211168
Raluca,Radu,6020621270759,10954,321780
Ioana,Dumitrache,2911027096082,10955,357047
Mihaela,Barbu,2590307428023,10956,827403
Cristian,Constantin,1781024310841,10957,072701
Catalin,Mihai,1600325427327,10958,159548
Catalin,Georgescu,1940520244234,10959,087864
Costel,Radu,1861025317589,10960,765010
Valentin,Ionita,1860129076257,10961,688186
George,Ionita,1560924258235,10962,206059
Iulia,Vasile,6020708286329,10963,318990
Ion,Ionescu,1910701070146,10964,793264
Maria,Dinu,2941117237648,10965,323397
Simona,Dobre,2710330400299,10966,184943
Alina,Dragomir,2901011401297,10967,250246
Simona,Ionita,2650916277211,10968,674096
Elena,Ionescu,2610605131514,10969,730428
Catalin,Dobre,1861203214627,10970,061059
Ana,Oprea,2760618107178,10971,234803
Maria,Dumitrache,2681224288747,10972,526570
Costel,Gheorghe,1971016238283,10973,302759
Valentin,Popa,1571225416529,10974,267231
Elena,Tudor,2811008384363,10975,746752
Roxana,Stancu,2820118411368,10976,564468
Alexandru,Vasile,5020602427332,10977,418181
Iulia,Ionita,2930315346763,10978,711362
Maria,Ionescu,2940818358320,10979,532953
Florin,Vasile,1731024235637,10980,759289
Ion,Ionescu,1940116025204,10981,824918
Cristian,Vasile,1800212028633,10982,753533
Cristian,Popescu,1850626375121,10983,485246
Daniel,Tudor,1590329113511,10984,748739
Cristian,Radu,5000802274984,10985,037988
Costel,Georgescu,1660204299420,10986,073029
Cristian,Stancu,1980925404462,10987,382267
Doru,Dumitru,1831217083856,10988,014502
Florin,Constantin,1940127295376,10989,792784
Cristian,Ionescu,1920626138882,10990,244434
Viorica,Dinu,2821126414612,10991,757585
Eugen,Gheorghe,1691109104558,10992,377041
Cristina,Popescu,2680919264731,10993,625078
Cristian,Stancu,1610421144261,10994,288177
Simona,Stoica,2891110192803,10995,549193
Andreea,Stoica,2801110183935,10996,891809
Ioana,Oprea,2910721157985,10997,117673
Mihaela,Stancu,2720816151228,10998,162391
Simona,Dumitrache,2720129247793,10999,698206
Stefan,Popa,1571011267831,11000,107543
Cristina,Ionescu,2670627018943,11001,256824
Catalin,Stoica,1710923085418,11002,328423
Gabriel,Radu,1900822154548,11003,608573
Viorica,Dinu,2560624011999,11004,936264
Octavian,Barbu,1910722413844,11005,707107
Mihaela,Popa,2700823068822,11006,784517
Daniel,Stoica,1960111025012,11007,087726
Florin,Popescu,1860626130518,11008,539969
Maria,Radu,2680403343535,11009,909060
Ion,Dragomir,1970913084914,11010,871557
Catalin,Stancu,1701228162499,11011,180128
Diana,Ionescu,6040312074565,11012,034814
Ion,Vasile,1780731042966,11013,665533
Victor,Stoica,1770815232525,11014,355064
Mihaela,Dumitru,2660828229580,11015,748095
Stefan,Vasile,1840613232057,11016,680105
Stefan,Stancu,1620520190559,11017,397165
Elena,Mihai,2920820108461,11018,590049
Daniela,Dragomir,2570319286432,11019,674973
Florin,Dragomir,1980206393687,11020,611642
Andreea,Popa,6010502122057,11021,257536
Raluca,Stancu,2850929283162,11022,602249
Mihaela,Stoica,2850316246817,11023,325117
Corina,Dumitrache,2830102248521,11024,363530
Viorica,Dinu,6010823277959,11025,215132
Valentin,Dragomir,1630801321752,11026,459016
Gabriel,Dumitrache,1770312064058,11027,139963
Roxana,Georgescu,2630223276055,11028,628244
Mihai,Popa,1820306310614,11029,747661
Daniela,Stoica,2731003111145,11030,281195
Maria,Dragomir,6040520197209,11031,458485
Mihai,Georgescu,1631207109417,11032,315191
Mihaela,Dumitru,2640210088684,11033,863074
Laura,Dinu,2660910243775,11034,312135
Liliana,Ionescu,2770925095016,11035,931117
Victor,Barbu,1850720090436,11036,634484
Iulian,Dumitrache,1890201345316,11037,378387
Maria,Dumitru,2790524338053,11038,073813
Doru,Vasile,1990221264223,11039,974633
Marius,Georgescu,1691010263105,11040,110374
Ana,Dumitru,2760130219748,11041,928919
Raluca,Ionescu,2780805333577,11042,399215
Dragos,Barbu,1910930165426,11043,904313
Florin,Oprea,1630927145182,11044,850853
Corina,Dobre,2951118248226,11045,013258
Florin,Dobre,1900727053867,11046,558503
Ana,Gheorghe,2820929186919,11047,671443
Mihaela,Popescu,2571218187688,11048,973536
Marius,Dinu,1811029192060,11049,540940
Iulia,Stancu,2840814296201,11050,194462
Adrian,Oprea,1650705136024,11051,478731
Catalin,Ionita,1720503258271,11052,456136
Victor,Popa,1981006251480,11053,254489
Eugen,Ionita,1960423139621,11054,699345
Mihai,Dinu,1790227020741,11055,983244
Elena,Gheorghe,2580826388671,11056,828799
Daniela,Stancu,2610520397829,11057,847114
Florin,Stoica,1910501327552,11058,542839
Florin,Stancu,1561110204499,11059,592315
Iulian,Popescu,1870513327708,11060,966557
Mihai,Mihai,1820816052182,11061,749627
Elena,Tudor,2630307203941,11062,662585
Alina,Tudor,2910508027314,11063,904145
Iulian,Constantin,1700109029620,11064,927572
Daniela,Georgescu,6000714184273,11065,820603
Cristina,Stoica,2860704405243,11066,004824
Gabriela,Dumitru,2620504238644,11067,199707
Ion,Barbu,1690219200844,11068,047730
Alina,Dragomir,2830918012668,11069,192719
Roxana,Mihai,2810405337511,11070,532960
George,Dumitru,1920524077501,11071,645412
Gabriela,Dobre,2720302105072,11072,156776
Victor,Dobre,1550928225660,11073,919968
Iulian,Barbu,1940409246975,11074,359752
Cristian,Stancu,1871128427003,11075,121348
Laura,Ionescu,6011205038421,11076,565080
Corina,Radu,2680918023163,11077,525117
Stefan,Ionescu,1750415252713,11078,983963
Iulia,Gheorghe,2680501185836,11079,932110
Catalin,Dobre,1721007294654,11080,462869
Ana,Georgescu,2850918194214,11081,352066
Eugen,Dumitrache,1931114340745,11082,444315
Viorica,Dobre,2640108320295,11083,393607
Florin,Dumitrache,1650727293656,11084,419191
Roxana,Dinu,2811018312516,11085,733371
Marius,Popa,1790421248220,11086,190611
Alina,Oprea,2561220114660,11087,604605
Dragos,Constantin,1831112229521,11088,954457
Elena,Stancu,2681123410277,11089,238377
Doru,Constantin,1870819333326,11090,140476
Alina,Dumitrache,2720511285921,11091,353874
Dragos,Ionescu,1671206204131,11092,400952
Laura,Stancu,2910926090187,11093,978551
Cristina,Gheorghe,2830812421207,11094,348123
Doru,Georgescu,1911212106213,11095,203117
Viorica,Ionita,2670406109589,11096,866211
Maria,Ionita,2850407017907,11097,662610
Ioana,Popa,2800907145552,11098,796547
Victor,Dobre,1690119137138,11099,700528
Valentin,Gheorghe,1860216117487,11100,466503
Daniela,Dumitru,2630128295471,11101,283920
Doru,Dobre,1561001208811,11102,664609
Ana,Dumitru,2801206428031,11103,866566
Iulian,Dumitrache,1730907196012,11104,894481
Mihaela,Gheorghe,6020329336043,11105,453459
Gabriela,Georgescu,6040829066505,11106,539649
Ana,Ionescu,2810318406115,11107,963424
Maria,Radu,2840923100477,11108,835276
Costel,Dumitrache,1690702078684,11109,403298
Gabriela,Stancu,2640816338882,11110,402206
Adrian,Popa,1611222121039,11111,623824
Elena,Gheorghe,2711201367657,11112,265727
Ion,Gheorghe,1640323331221,11113,375661
Elena,Oprea,2920217018773,11114,821856
Eugen,Constantin,1630312372099,11115,937302
Victor,Popa,1610205152039,11116,620737
Elena,Stoica,2720313254379,11117,736952
George,Barbu,1690414088286,11118,211963
Octavian,Ionita,1610329425058,11119,633736
Marius,Popa,1970810314966,11120,578137
Costel,Dumitrache,1951117164283,11121,401163
Adrian,Radu,1811213418441,11122,115161
Ioana,Oprea,6010206188449,11123,463970
Corina,Vasile,2690427234658,11124,282066
Iulia,Dobre,2621115293547,11125,030665
Ioana,Oprea,2550522013178,11126,140333
Iulia,Dinu,2790702302393,11127,701821
Ioana,Georgescu,2900504241676,11128,868286
Laura,Ionita,2850723065468,11129,245422
Alina,Popescu,6000331386231,11130,902257
Roxana,Gheorghe,2571223278013,11131,634329
Valentin,Dumitru,1750410087308,11132,520568
Gabriela,Mihai,2611218215132,11133,752666
Alina,Georgescu,2790824418644,11134,283247
Ana,Dragomir,2970914428849,11135,644761
Catalin,Mihai,1660227339180,11136,303744
Octavian,Dobre,5021112353293,11137,339135
Gabriel,Oprea,1700618296001,11138,664503
Catalin,Dumitru,1851008202691,11139,629194
Valentin,Stancu,1560909293141,11140,935480
Ana,Radu,2650106414006,11141,586066
Andreea,Popa,6010118326640,11142,981472
Ioana,Oprea,6000821105577,11143,336241
Octavian,Stancu,1630509135222,11144,334274
Alexandru,Mihai,1780222371889,11145,452974
Alexandru,Dragomir,1940609346483,11146,680248
Roxana,Dobre,2770621270378,11147,542804
Simona,Stoica,2810914346284,11148,332053
Marius,Dinu,1640822114016,11149,077492
Gabriela,Mihai,2920117367962,11150,086845
Doru,Gheorghe,5000202258571,11151,394887
Eugen,Dinu,1571022379712,11152,865044
Diana,Stancu,2571109070062,11153,956157
Liliana,Constantin,2910805066824,11154,232594
Corina,Dinu,2710726257788,11155,535089
Daniel,Dumitrache,1580602393503,11156,989687
Roxana,Gheorghe,2890621237745,11157,159232
Adrian,Georgescu,1851217272326,11158,970142
Adrian,Dragomir,1960427174604,11159,939982
Marius,Dragomir,1570914140725,11160,445610
Maria,Ionita,2821223386028,11161,605419
Mihai,Gheorghe,1580527160196,11162,955432
Daniel,Stoica,1860602149114,11163,146668
Andreea,Popa,2860803270095,11164,440772
Adrian,Dumitru,1590810302720,11165,465021
Roxana,Oprea,2830225356790,11166,891378
Alina,Ionescu,6040714281697,11167,415013
Octavian,Ionescu,1820511124344,11168,362393
Gabriela,Dobre,2920519229487,11169,612944
Liliana,Dumitru,2880730261429,11170,372170
Florin,Dumitru,1560427116844,11171,630158
Elena,Gheorghe,2670108136311,11172,534941
Valentin,Oprea,1790920086281,11173,686002
Victor,Popescu,1610526424776,11174,621105
Florin,Stancu,1760211400018,11175,654026
Laura,Popescu,2901227333377,11176,208264
Diana,Dinu,6020716286011,11177,048530
Viorica,Popa,2630621052838,11178,067902
Mihai,Ionita,1740919291850,11179,064625
Elena,Popescu,2850130223195,11180,851017
Raluca,Gheorghe,2780518406084,11181,402573
Laura,Vasile,2550206054258,11182,577262
Eugen,Ionescu,1971209220249,11183,283753
Elena,Vasile,6020827388783,11184,128073
Cristian,Ionita,1911001200326,11185,918206
Octavian,Dragomir,1850902302982,11186,595837
Cristian,Barbu,1980129411706,11187,285879
Mihaela,Gheorghe,2901007099177,11188,267260
Maria,Stancu,2670820273603,11189,318248
Cristina,Dinu,2660428272045,11190,042493
Costel,Stancu,1870608382173,11191,234579
Elena,Georgescu,2690529255831,11192,678796
Catalin,Vasile,1631102379081,11193,841018
Florin,Gheorghe,1580718334275,11194,813266
Elena,Mihai,2880303160702,11195,800595
Elena,Popa,2820814277827,11196,872344
Ion,Gheorghe,1681226221082,11197,996957
Cristian,Tudor,1690422237340,11198,785253
Doru,Dobre,1780129374855,11199,400149
George,Popescu,1680514334847,11200,913931
Alina,Vasile,2860922359026,11201,902493
Dragos,Popa,1961018369983,11202,737557
Gabriela,Barbu,2821028219446,11203,091244
Florin,Ionescu,1951114229521,11204,099877
Alexandru,Dobre,1940909237724,11205,326531
Eugen,Ionescu,1840108224125,11206,759381
Alina,Ionita,6000418270881,11207,992592
Raluca,Popescu,2731221137751,11208,623906
Ioana,Popa,2981128061421,11209,166671
Alina,Stancu,2690702209301,11210,910793
Daniela,Radu,2671221159447,11211,509148
Ana,Popescu,2820420272385,11212,255305
Iulia,Dumitru,2840811227650,11213,163168
Iulia,Stoica,6040403188493,11214,792849
Elena,Stancu,6040202029446,11215,102012
Marius,Popa,1780831032962,11216,588211
Stefan,Radu,1890428417897,11217,069607
Ana,Ionita,2701111322214,11218,794442
Laura,Mihai,2710401220737,11219,402089
Catalin,Barbu,1990702265508,11220,016158
Eugen,Tudor,5020521162691,11221,697771
Elena,Dumitrache,2660816222130,11222,135625
Mihai,Ionescu,1921115190085,11223,689509
Valentin,Stancu,1700725026379,11224,377280
Alina,Dumitrache,2901011157434,11225,253803
Ion,Dinu,1560611386671,11226,095933
Cristina,Dumitrache,6030530192872,11227,509236
Laura,Dragomir,2550410130409,11228,072130
Cristina,Stancu,2951023142034,11229,239650
Ana,Ionescu,2780324414886,11230,480000
Dragos,Ionita,1890410167921,11231,992356
Victor,Popescu,1760404148501,11232,252177
Alexandru,Ionita,1700422271413,11233,279033
Raluca,Dumitru,2781231215391,11234,554127
Daniela,Stoica,2940224279472,11235,919804
Andreea,Radu,2800527178881,11236,275678
Ion,Popescu,1770527390677,11237,142790
Catalin,Mihai,5010112111997,11238,577552
Cristian,Constantin,1670210233322,11239,667175
George,Dumitru,1660829086679,11240,622881
Stefan,Dinu,1620509143498,11241,225973
Mihai,Popescu,5000410178472,11242,043033
Ioana,Dragomir,2871003088880,11243,847338
Roxana,Vasile,6020804027080,11244,284870
Marius,Ionescu,1920413238712,11245,887377
Alexandru,Gheorghe,1710720234413,11246,488112
Alexandru,Popescu,1890810338191,11247,277254
Eugen,Dragomir,5010808070501,11248,142443
Catalin,Georgescu,1930801084714,11249,452923
Octavian,Gheorghe,1951109024589,11250,884208
Ioana,Dumitru,2690710073126,11251,505399
Ioana,Popa,2930208264654,11252,909744
Florin,Stancu,1651124025335,11253,469872
Stefan,Vasile,1850809367691,11254,802150
Victor,Popescu,1730908387887,11255,437022
Ana,Radu,2750329280767,11256,395788
Alina,Mihai,2811023160300,11257,913061
Liliana,Stoica,2760306342757,11258,987508
Cristian,Constantin,1831118134935,11259,479503
Viorica,Dumitru,2710311263821,11260,136885
Stefan,Dinu,1680312131380,11261,258583
Corina,Dumitrache,2980614247807,11262,861172
George,Tudor,5021209295598,11263,129235
Daniela,Radu,2870328064605,11264,539561
Ana,Radu,2920607014652,11265,010344
Andreea,Constantin,2741229417451,11266,904195
Laura,Ionescu,2680225277547,11267,587811
Roxana,Dobre,2990905146284,11268,860857
Ana,Dragomir,2651010138916,11269,704660
Marius,Popa,1600411235855,11270,703783
Florin,Stancu,1750611405275,11271,012809
Simona,Stancu,2970512078142,11272,474943
Cristina,Popa,2700721267281,11273,837170
Gabriel,Georgescu,1750921109363,11274,176786
George,Dragomir,1751107063297,11275,604312
Catalin,Gheorghe,1730302344358,11276,847685
Elena,Ionita,2960229387315,11277,828015
Iulian,Dumitru,1780325325988,11278,589735
Daniel,Radu,1960903343999,11279,891948
Iulian,Constantin,1800812027537,11280,000670
Laura,Radu,6010228373781,11281,739805
George,Tudor,1960318416371,11282,102083
Corina,Tudor,2710103095687,11283,349563
Elena,Stancu,2561104107163,11284,634586
Alexandru,Constantin,1631220302941,11285,460768
Gabriela,Constantin,2960828363152,11286,524912
Florin,Tudor,1590814419742,11287,076636
Ion,Dragomir,1880622249343,11288,232728
Ion,Ionita,1960706296057,11289,535142
Andreea,Dobre,2830629330379,11290,660741
Roxana,Vasile,2640527333282,11291,122449
Laura,Gheorghe,2591202222828,11292,800454
Florin,Dobre,1760429060253,11293,533776
Viorica,Ionita,2640425092062,11294,905729
Daniel,Oprea,1890921128445,11295,108288
Mihaela,Ionita,2881215196607,11296,409038
Viorica,Barbu,2690321092392,11297,888540
Elena,Radu,2560229045284,11298,969291
Victor,Gheorghe,1850913229756,11299,113034
Florin,Constantin,1710201108645,11300,614425
Diana,Popa,2920621038907,11301,240356
Simona,Ionita,2980621373231,11302,629944
Gabriel,Dumitrache,1810827216403,11303,033906
Octavian,Ionita,1820510416915,11304,557526
Octavian,Stoica,1971214049981,11305,560819
Cristian,Radu,1580701352570,11306,242323
Eugen,Gheorghe,5001019295194,11307,376730
Eugen,Mihai,1800808119256,11308,580947
Valentin,Ionescu,1860419112344,11309,212229
Costel,Oprea,1941115243050,11310,083630
Viorica,Dragomir,2830703303336,11311,708276
Raluca,Gheorghe,2550328170946,11312,116799
Daniel,Ionescu,1921126330943,11313,342059
Doru,Dobre,1750712058216,11314,025013
Cristian,Gheorghe,1550812024859,11315,486464
Viorica,Stancu,2571023328233,11316,750568
Diana,Stoica,6020928304899,11317,289930
Adrian,Dumitru,1750401366003,11318,169830
Ioana,Mihai,2820318244902,11319,734719
Victor,Georgescu,5010601013971,11320,955397
Gabriel,Gheorghe,5041207118022,11321,719656
Gabriel,Ionescu,1971108042639,11322,079252
Valentin,Stancu,5041221424485,11323,646520
Alina,Dumitru,2560110011388,11324,544249
Roxana,Stancu,2600124049337,11325,843399
Simona,Mihai,2810718052663,11326,025981
Diana,Stancu,2790302293113,11327,869158
Adrian,Popa,1680714300642,11328,973065
Iulia,Dobre,6031006313499,11329,757974
Andreea,Dumitru,2790720236457,11330,168424
Iulia,Georgescu,6040105215373,11331,776455
Florin,Constantin,1920920215128,11332,695150
Roxana,Oprea,6041024103656,11333,105008
Andreea,Tudor,2840325370382,11334,192467
Mihai,Constantin,1700625190214,11335,392971
Gabriela,Dumitrache,6001115368824,11336,466629
Alexandru,Popescu,1960202162409,11337,234471
Maria,Constantin,2901117278507,11338,734856
